channel_title,views
ゴッドハンド通信,1800
ゴルフTV山本道場,129089
ゴルフクラブ,11235
ゴルフスポーツ,17782
ゴルフナビ,3143
ゴー☆ジャス動画＠Game Market,38714
ゴーストメンバーズGhostMember's,93197
サイモン サイモン,374029
サカントキノ猪木,5287
サギル Sagiru【ネタ動画投稿】,638505
サッカーキング,233560
サッポロビール （Sapporobeer）,23134
サトシ,1919
サンスポコム,151080
サンダーお兄さん,132465
サンテレビ,26617
サンデー・ジャポン Sunday Japon,6861
サントリー公式チャンネル （SUNTORY）,275325
ザ・TEL人生相談まとめ,14800
ザ・芸能界,121271
ザ・衝撃タイム,11130
シイナナルミ,282562
シコキンTV,32419
シネマトゥデイ,700157
シネマトクラス CinematoClass,15949
シバチャンネル,658404
シャムぞう,3336
ショウゲキチャンネル,14200
シリタイワダイ,316490
シロ,6795
シロクロ猫,1096848
シンカリオンTV,23574
ジェニー JENNI,36019
ジェニーハイ,593382
ジェフウィリアムス,9835
ジェフユナイテッド市原・千葉公式チャンネル,13445
ジェームズJ,36689
ジエンド,786149
ジブンチャンネル【happyちゃん】,19180
ジャイアンツ読売,192668
ジャニーズJr.の魅力を、世界に発信しよう!!チャンネル,16253
ジャニーズJr.チャンネル,2784494
ジャビラ巨人の星,27554
ジャポン芸能,31388
ジャム猫チャンネル,8266
ジャルジャル公式チャンネル,161627
ジャンプチ広報局（ジャンプチ ヒーローズ公式）,31160
ジュキヤ,7852
ジュビロ磐田公式チャンネル,12001
ジョーブログ2nd,44778
ジョーブログ【CRAZY CHALLENGER】,4520822
ジ・エンド,904002
スイーツちゃんねる あんみつ Sweets Channel Anmitsu,265978
スカイピース,7836881
スカサカ!「24時間サッカー専門チャンネル」,608987
スカッとDQN返し ほのぼのストーリー！！【泣けます(;_;)】,336368
スカッとGJ,646609
スカッとした修羅場が好き。,37018
スカッとじゃぱん,37870
スカッとする話,4315257
スカッとちゃん,106894
スカッとちゃんぷ,326217
スカッとまつり,102263
スカッとニック,15118
スカッとブレイン,19617
スカッと実話ジャパン,127122
スカッと祭り,182730
スカッとＬｉｖｅ！！,24820
スカパー ! [公式],2743
スカパー！海外サッカー[公式],4581849
スクウェア・エニックス,1894476
スタジオ地図 / STUDIO CHIZU,15921
スタマTV YouTuber2.0,159369
スターダムチャンネル,162785
ステハゲチャンネルSUTEHAGE ch,244511
ステバイ,32959
ステラ・ルーちゃんねる,6742
ストマック,3304
スパ鉄,130283
スピリチュアルで開運 聞くだけで運命が変わり始める江原啓之の幸せな心の授業,72969
スピリチュアル動画,19509
スピリチュアル開運チャンネル 江原啓之 美輪明宏オーラの授業,172198
スピリッツドアラ,9188
スピリッツドアラチャンネル,2028193
スポテレNEO,36618
スポーツニュースHD,1213416
スポーツ大全集,297151
スポーツ速報&平昌オリンピック,37321
スポ芸ライフ,4667
スマーイル動画!!!,4087
スライム ASMR,26911
スリアロチャンネル過去放送動画【麻雀&人狼】,4954
スロットライブ【RED BLUE公式】チャンネル,90987
スロパチステーション,2211829
スーツ,19130
スーパーエンタメチャンネル!!,234140
ズバ@浦和レッズ,41087
セカイノフシギ,1302373
セガゲームス公式アプリ,5933
セツナ,5234
セブンカフェ,19655
セリア,16289
セリーグ動画,1125382
セレッソ大阪OFFICIAL,26086
ソウル鳩서울하또,63902
ソフトさんの競馬ヨソーチャンネル,33534
ソフトテニス ENRICH,2938
ソフトバンク（SoftBank）,153779
タイガー,37939
タイムリーニュース,6647
タカラトミー TAKARATOMY,442254
タカラトミーアーツ,15399
タケヤキ翔,3599155
タンタカタン,31592
ダウンタウン,5468
ダウンタウンDX,43015
ダウンタウンなう,5701
ダルちゃんねる,3908
ダースちゃんねる,113147
チキンチャンネル,12585
チャットモンチー Official YouTube Channel,133787
チャンネル Channel,3690
チャンネルC,1076612
チャンネルLIP GRILLZ,125539
チャンネル【オードリーさん】,4947
チャンネルあさぎーにょ,70049
チャンネルくらら（毎日１８時更新）,255909
チャンネルしほりみ,17611
チャンネルすんたろう&うまい棒,17959
チャンネルとく,548929
チャンネルのぎ2,280671
チャンネルのら,17677
チャンネルひふみ,22223
チャンネルぶちぶち,100314
チャンネルを作成,68930
チャンネルを作成２,3998097
チャンネルエンリケ,10905
チャンネルコウノスケ,329071
チャンネルマニフォレ芸能,359806
チャンネルミツメ,121051
チャンネルリーフ,12549
チャンネル人工知能,1544369
チャンネル桜沖縄支局「沖縄の声」,5570
チャンネル競馬界のTKG,13500
チャンネルＭ,629321
チャンピオンズリーグ,2191
チャーシュー【ネタ動画投稿者】,240325
チャーリー。,290283
チューバー石川,15186
チョコレートスモーカーズ,233760
チラッと芸能たいむ,1063856
チルテレ,15797
チワワの銀さん,15811
ッ  예쥬,61973
ッ 이런 말랑 [ 녜디 ] 처음이양,59107
ットン綿コ,17517
ツEl aLexis,20086
ツインエンジン,269280
ツインズTWINS /,215916
ツキノ芸能プロダクション,30473
ツヨシ溢れ出す,49613
ティーチャーバラエ,173714
テテ子,14667
テト Teto,65120
テヒョンBTS,15407
テレビでは言えない『為になる話』,122563
テレビでやらない芸能ウラ話,85328
テレビ東京 卓球チャンネル,321882
テレビ東京公式 TV TOKYO,208445
ディズニーチャンネルりょーすけ,16364
ディズニー・ウメチャンネル,15822
ディズニー公式,141060
デイリーニュースジャパン,132246
デイリー新潮,737949
デカキン Dekakin,247194
デモクラシータイムス.,15860
トカゲぶちょー 【芸能ゴシップチャンネル】,81123
トクサンTV【A&R】,1791448
トクナック,17747
トトメロディ,37457
トムとマルクの実況チャンネル,101870
トラヴィスと愉快な仲間たち,1219
トリエーFANch,7687
トレンディジャパン,65284
トレンドNEWS,84388
トレンドTV,9246
トレンドセンター,52810
ドキュメンタリーちゃんねる,171429
ドック川崎,195328
ドラゴンズ愛好会,20141
ドラゴンボールヒーローズ公式チャンネル,569691
ナイトローグ,14010
ナジさん,7363
ナナヲアカリ OFFICIAL,29711
ニガミ17才 公式,7258
ニクイねぇ! チャンネル【三菱電機公式】,43650
ニコ☆プチTV,18752
ニコニコch,28984
ニコニコ動画保管庫,8383
ニコニコ動画特集,18176
ニコニコ芸能速報,16934
ニコ生TV,15031
ニコ編み Smiley Crochet,9569
ニジスタ ch,2826
ニッポン協奏曲,10291
ニッポン放送,97261
ニッポン放送 ラジオ,74553
ニュースな動画CH,14931
ニュースのウチ側,204250
ニュースを斬る,485068
ニュースデー,36920
ニュース番組 jp,15915
ニュース発掘隊,15305
ニュース目玉焼き,23061
ニュース相撲,360480
ニュース速報,534143
ニュース速報マジまんじ,4626
ニュータイプ放送局,57042
ニローニ channel4,12783
ニートtokyo,91157
"ネイチャーラボ NatureLab Co., Ltd.",49575
ネイリストみかのセルフネイル-Mika's Nail Lover Tutorial-,39584
ネイリストみかのセルフネイル-Nail tutorial-,51770
ネオ投資家TAKAHIRO,16515
ネコのリキ,110965
ネスプちゃんねる,83461
ネタざんまい,96447
ネタパレ,2869
ネト充を極めしモリモリ,5249
ネムシ,3417
ノイタミナ YouTubeチャンネル,209839
ノギレコ!暇つぶしTV,125541
ノギロウ,1403242
ノンフィクションちゃんねる,4123
ノヴァチルドレン,6499
ハイキュー!!Haikyu,7342
ハイサイ探偵団,2858358
ハイサイ探偵団の休日,261185
ハイパー道楽,7236
ハゲじじいクラフト,5248
ハッピーリッチ,1661
ハマグリ,201033
ハルハルちゃんねる,72574
ハルハルプリンセス,30708
ハロプロ動画を毎日UP。ch登録お願いします。,45148
ハロ！ステ,866285
バイきんぐ Official YouTube Channel,469942
バイエルン,6416
バイオハザード気まぐれゲームCH,141666
バイキング,1979351
バイキング 2018,109497
バイクル,2118
バイク動画 MotoBasic - バイクのレビュー・インプレ・ニュースなど,13886
バイトル公式チャンネル,164699
バイナリーオプション,185845
バイバイキーング,11154
バイリンガール英会話 | Bilingirl Chika,48059
バカリズム Official YouTube Channel,59833
バシャール ism,5374
バスケの王子様,5836
バス釣り ロッドマンTV in遠賀川,5815
バドミントン情報 SMASH and NET.TV,3258
バナナマンファミリー,6139
バラエティ チャンネル,582881
バラエティチャンネル,53173
バラエティービーvarieTV,2218294
バンダイナムコアーツ チャンネル,37411
バンドリちゃんねる☆,1495540
バーチャファイター,15429
バーチャルおばあちゃんねる,792204
バーチャルネットアイドルちゆ12歳,12814
バーチャル診療所-カルテch,29416
パオパオチャンネル,2774399
パクパクゲーム,37529
パチスロガチンコ勝負TV,12144
パチスロメソッドスロットの勝ち方,121100
パチスロ必勝ガイド公式,4933
パチマガスロマガちゃんねる,89535
パチンコ★パチスロTV！,8615
パチンコ・パチスロ日本代表ｃｈ,1665630
パチンコ店戦う店長ブログ,283735
パチンコ店買い取ってみた,361789
パパラッチ,2247079
パパラピーズ,58477
パブロ・ディエゴ・ホセ・フツウナ・ゴリラ,76264
パンの袋のアレ,368141
パンダ動物園,7373
パンダ芸能チャンネル,17769
パンピー芋チキンのかも爺,87234
パン乃木りーぬ,397983
ヒカタツ「光龍」さん,348549
ヒカル2ndチャンネル,1711917
ヒカル（Hikaru）,11430684
ヒコボン/ohiko2000,7447
ヒマラボ,128546
ヒメ チャンネル,100277
ヒロシちゃんねる,45781
ヒロトモコ,138992
ビバビバ芸能チャンネル,244203
ピンククラッカーズ,54327
ピンポンパール音楽と映像のコラボ,8780
ピーチフラワー,47957
ピーナッツくん!オシャレになりたい!,81197
ファイアーボックス,401208
ファン速報プロ野球,52483
フィジィーズの筋トレ通信,1801
フェルミ研究所,2602156
フクロウ大好き,12312
フジテレビ☆スポーツLIFE HERO'S,250363
フジテレビ番組動画,347759
フジファブリック Official Channel,24919
フジ工房,607576
フリーマンガストーリー [ TV ],20019
フレンチブルドッグココ,7186
フローズン•マリーの神託（笑）TV,31255
ブチかまし,1748394
ブライアンチャンネル,2440120
ブライトサイド | Bright Side Japan,2339142
ブラックナイト山田,1154219
ブラックロゼドラゴンボール考察,79151
ブルボン,55660
プチプラのあやチャンネル,298242
プテラたかはし,22775
プピプピ文太,1025265
プライムニュース,20915
プライムニュース - Primenews 2018,15488
プライムニュース最新2017 Ver3,71617
プライムニュース最新2017年2,213885
プライムニュース最新2018 ver,7035
プリキュア公式YouTubeチャンネル,311804
プリッ2,182558
プリッとChannel,2039952
プレアデス 443,12186
プレーン / plain YouTuber,3249
プロスノーボーダー内山ミエの山から降りればただの人?!,10114
プロ野球 ニュース 野球が好きやねん !,10884
プロ野球&&スポーーツNEWS!2018!,22610
プロ野球NPB,6189
プロ野球ちゃんねる,40047
プロ野球ニュース,576868
プロ馬券師集団『桜花』の競馬予想ちゃんねる,28633
ベイさん/Mr. Bay,401936
ペカる☆TV パチンコパチスロ実践バラエティ,188032
ホップヒップ,5681
ホラフキン,58951
ホリプロオンラインチケット,8009
ホームラン速報,3616677
ホームレス君,4243
ボノ美〜翻訳チャンネル,45080
ボンボンTV,8521895
ボンボンTVの日常,758432
ボーみか,61915
ボートの時間!公式,7092
ポケモン公式YouTubeチャンネル,4550510
ポコそら,17497
ポッキー / PockySweets,2143450
ポポそら,66015
ポリプおじさん,3370
ポルカドットスティングレイ,223113
ポルノグラフィティ Official YouTube Channel,54758
ポンタ ポンタ,189588
マイケルとうや,189947
マキロン,71565
マクドナルド公式（McDonald’s）,13541
